0.014368188	0.028300647	0.046678375	-0.028842593	0.027123954	0.034461726	0.0013585798	0.03682157	0.00421641	-0.03971373	-0.009586416	-0.032266952	0.036965143	0.033840287	-0.033815242	0.049511347
-0.0016706868	0.014559249	-0.017875936	0.0022740755	-0.041708473	0.04059456	0.017546205	-0.052945107	0.02431823	0.03444574	-0.038350582	-0.098982766	0.0020203167	-0.030524706	-0.012809977	-0.0026035712
-0.014126314	-0.00014808861	-0.016105896	-0.00656097	-0.0017644747	-0.008644458	0.0037577902	0.02615435	0.011935662	0.0033070222	0.008032389	-0.055474605	-0.015270382	-0.005215155	0.006011075	0.0025839563
-0.038157687	0.0149694355	0.003267897	-0.050995078	-0.04632305	-0.021378258	0.016297873	-0.008847904	0.011013242	-0.030595064	0.05154945	-0.0011369908	-0.016963437	0.0036664973	0.031554	0.049687915
0.014464771	0.0033369185	-0.042757094	-0.022241432	0.000121291	-0.011396211	-0.008751197	0.013978074	0.0058750235	0.019414756	0.020565333	0.007720614	-0.0013713661	-0.004667491	0.013435835	0.008858593
0.012641184	0.04737345	0.009492008	-0.006807201	-0.029214405	-0.00084127486	0.02373794	0.011279836	-0.008097062	-0.0015653695	0.004753281	-0.036844455	-0.017556543	-0.024042433	0.012967032	0.021500891
-0.021861667	0.026556721	-0.016965356	0.0016215593	-0.045584098	0.011287059	-0.005840875	-0.019695448	-0.025461532	0.0036174692	0.015352467	0.010489586	0.0071703577	0.028869644	-0.023267249	0.007049765
0.01066864	0.015188547	0.0019900454	0.020467982	-0.009295989	0.012723337	-0.038663242	0.0060018133	0.01385125	0.024546208	-0.014970213	-0.009354699	-0.0064032623	-0.0035115643	0.02959395	0.025947938
0.020036153	0.032687876	-0.017773261	-0.020159274	-0.0069405967	-0.04394086	0.011006097	0.008135873	0.019672383	-0.009015192	0.043004803	0.09913453	-0.026792016	0.03310306	0.028891962	-0.017330265
0.042749103	0.018742498	-0.0012854807	0.011242545	0.06319044	-0.018168988	0.044141	0.020401876	-0.016501037	0.0077822087	0.0010290113	0.007899332	-0.004894684	0.050768282	0.0010612098	-0.0068542254
0.0014219207	0.043449957	-0.0305938	0.01745316	0.0068832706	-0.0069177025	-0.07508441	0.029486561	0.0053397333	0.019882731	0.011781471	0.050801918	0.0004596829	0.031251278	0.035175234	0.00014222157
0.0844191	0.0028039906	0.016792418	0.027260968	0.05170943	0.017964344	0.0072913487	0.0354197	-0.035373837	0.024383517	0.0053478437	-0.0026609746	0.013336975	0.010912247	-0.056077678	-0.03750866
-0.014606237	-0.011179523	0.020114979	0.010162469	0.06567341	0.008463637	0.0064301654	0.0096930135	-0.0074278493	-0.009159307	-0.014235122	0.03828683	-0.010373644	0.0001278063	0.028824195	-0.010733458
-0.005660355	0.06356458	-0.020195495	-0.012705508	-0.030159494	-0.051963918	0.016337018	-0.023054391	0.011451536	0.0043092696	0.022498092	-0.024746612	0.0196941	-0.003088145	0.0051294733	0.011750784
0.07470912	0.035255317	0.0036988696	-0.012793896	0.015655754	0.011996755	0.009478591	0.018254582	-0.05293745	0.027356904	0.037319466	6.553332e-05	-0.026321227	0.068245284	-0.037347026	0.000832357
0.0041398983	0.0010882713	0.013536069	-0.002158166	-0.008297992	0.040298577	-0.028036365	0.025968473	0.016738882	-0.033863407	-0.011064975	0.055344135	0.0068553095	-0.0014478297	-0.0046415613	0.039791245
-0.021534221	0.08642915	-0.054264214	-0.07098746	-0.049791325	-0.07305596	0.047668766	0.03944274	-0.007770198	-0.026270727	0.029954681	-0.0035792643	-0.0573875	0.061089624	0.04664676	-0.004541167
-0.032302905	-0.020548385	0.008697728	-0.03359645	0.0030656965	-0.0049078795	-0.020818846	0.015658999	-0.002278507	0.0078140255	0.018926354	-0.03801201	-0.048356537	-0.015724054	0.007461736	0.033716403
0.036102723	-0.0049087787	0.027823	-0.013379874	-0.009120847	0.01925968	0.04410526	-0.0023442158	-0.0354561	-0.02924239	-0.0013842306	-0.006412375	-0.0010766938	-0.0002220373	-0.030724464	-0.019752296
-0.030764602	0.022029884	0.008143999	-0.02172211	0.016406648	0.013284788	0.05542256	-0.0041405004	0.003908752	-0.017490791	0.013406655	-0.026753	-0.020405397	0.018591162	0.040303748	0.03304701
-0.021897355	-0.026064942	-0.025814537	-0.01903612	0.036729265	0.029558044	0.022785425	0.021661598	0.068528056	-0.04376733	-0.0340729	0.07222145	0.0011298354	0.030915542	-0.02894245	0.04336149
0.064138584	0.057784744	0.022206621	-0.04081623	-0.00017291584	-0.086720556	0.020737013	0.017462343	-0.010315608	-0.033840958	0.02191947	0.043355357	-0.059204023	0.039324023	0.034522768	0.063582554
-0.01032605	0.04806329	0.0021985576	-0.017315334	-0.03804114	0.049560912	0.034786656	-0.019177992	0.042435527	-0.034226496	0.027139353	-0.012310436	0.012927733	0.03862297	0.012637894	0.00875709
0.08066691	-0.010957595	0.05272815	-0.029843437	-0.012778658	0.009921099	-0.0041176965	0.05375517	-0.047598775	0.0078626145	-0.02267787	0.0086453445	0.036059204	-0.009859088	-0.07390069	-0.00028461852
-0.02044333	-0.0035105161	-0.04005618	-0.037111323	-0.05801658	3.3392644e-05	0.019030353	-0.020155085	-0.006185036	-0.01739247	0.024433924	-0.0064132083	-0.060974173	-0.016378265	0.013110934	0.04767751
0.00980644	-0.037204158	0.032559417	0.043352373	0.025961038	0.0037951774	-0.008825019	-0.009754017	-0.0019943817	-0.017696502	-0.03643057	0.036626708	0.018344482	-0.034246325	-0.060240358	-0.03812501
0.009024797	0.021900237	0.032405708	0.0008645345	0.002167901	0.014149693	0.009576392	0.092636816	-0.036312982	0.015229248	-0.02493285	0.063723795	0.010842881	0.013619316	-0.060342964	-0.030225655
0.05948991	-0.014177408	0.00902906	0.032767322	0.009755473	-0.014234205	0.033561077	0.038383268	-0.030690387	-0.0052067093	-0.042593334	-0.016846085	-0.0050021266	0.039126374	-0.015656818	-0.069978185
0.03782543	0.05126239	0.0055970703	0.019065436	0.02311864	-0.087020434	0.036021113	-0.008009713	0.015814412	0.0014585317	0.04496711	0.014731936	0.019266302	0.09604687	0.0663879	0.0058188066
-0.034758877	0.022408355	-0.012695022	0.0058801225	-0.002763335	-0.0019082201	0.014318025	-0.013959084	0.0359638	-0.018733121	0.013095328	-0.055845696	-0.045626353	-0.037361678	0.019082654	-0.0015035725
0.02921032	-0.0021535845	0.006905905	-0.043675385	0.018202538	-0.048787907	-0.037866913	0.052300178	0.008942608	-0.030502386	-0.01822974	0.06788983	0.04472238	-0.014642237	-0.027599161	0.055855326
-0.049883317	-0.014023413	-0.031737823	-0.032582425	-0.047516324	-0.0145203965	-0.0266124	0.019750249	-0.0013138325	0.017494861	-0.014652662	0.008866942	-0.011948745	-0.0075780437	-0.025173808	0.0055508222
-0.04670413	-0.019578708	-0.008513268	0.05861826	0.02452633	0.02957841	-0.046725217	-0.060547557	-0.013480778	0.02521376	0.0060743694	-0.041544184	-0.00061040925	-0.06800873	-0.0039806175	-0.024627306
0.06537697	-0.013329573	-0.07421786	-0.035055887	-0.020682512	-0.03634651	-0.06886464	-0.0433399	-0.032381095	0.0021464662	-0.026005536	-0.08896307	0.0007556279	0.010873629	-0.031557847	0.019635445
0.10177379	0.01255028	-0.009788257	0.009484191	0.084051706	0.019816242	0.07408497	0.015769703	-0.030198365	0.0061487393	0.00077269546	0.02269527	0.025006443	0.0986941	0.0059105195	-0.027827047
0.098145284	0.055849157	-0.090810835	-0.0071915216	0.0475283	-0.01129067	0.08675692	0.028467216	-0.06047399	0.034964275	0.0019673847	0.09359114	-0.008871612	0.15541245	-0.01381048	-0.0066703274
-0.027518496	0.075882375	-0.041233175	0.027972847	-0.03443577	-0.086333506	0.08368578	0.06584092	0.022143794	-0.057800654	0.043335818	0.122847095	-0.10201579	0.09634185	0.07009452	0.021420129
0.041013632	0.012046362	-0.020702204	-0.0062387525	0.02792009	0.06810235	0.017807841	0.0059705414	-0.016814724	0.054424375	0.027967704	-0.06444645	-0.022892807	-0.030749695	0.009013734	-0.032282904
-0.07556994	0.0020373762	-0.0114223575	0.02536138	-0.04381689	-0.08412689	0.034721334	0.039411504	0.069600485	-0.06586858	-0.0024096577	0.07511312	-0.042456165	0.014539948	0.0071218805	0.045998346
-0.10564715	0.07500334	-0.06559968	0.010666362	-0.022895785	-0.04671277	0.03402639	0.09579747	0.053284343	-0.038843192	0.020035956	-0.027529614	-0.0395414	0.005706981	0.07684495	0.08320178
0.04712021	-0.0031449383	0.030870555	0.033639885	0.053851724	0.026715709	0.049086686	-0.028007114	-0.014255331	0.007181559	0.021624215	-0.01150168	-0.02021743	0.071784355	-0.010870906	0.011774796
0.03844702	-0.026338873	0.0093623595	-0.016654395	0.011816048	0.023170888	0.039881393	-0.0071488046	-0.016679186	0.02696027	-0.007217759	0.0011477983	0.013861613	-0.0486259	-0.0037036242	-0.009554479
0.024069885	0.1092303	-0.045289837	0.0212528	-0.022768514	-0.059783336	0.065258496	0.052981272	-0.0041141585	-0.023337321	0.0060971095	0.029360916	-0.022688033	0.07628197	-0.0381496	0.034573194
-0.013404443	0.020123933	-0.04647072	-0.015914287	-0.09947879	-0.051796634	-0.039202392	0.047291454	0.07477188	-0.056128144	0.01922523	0.027443973	-0.025076011	-0.09164773	-0.0011499366	0.04640702
0.0086613735	0.050549857	-0.030461906	-0.005186821	-0.03136038	-0.06277519	0.024800854	-0.038813185	0.009142248	-0.08216474	0.029027553	-0.05167366	-0.08096103	0.042435534	0.01819431	0.029003143
-0.020611636	0.04279806	-0.017803077	0.026835073	-0.032638766	-0.08252945	0.0036208539	-0.0027546743	0.04047288	-0.02420367	0.012673113	0.02926331	-0.006823236	0.005008222	0.008259953	0.022366252
-0.039002415	-0.024555605	0.0035961152	-0.081007294	-0.035809126	-0.040610757	-0.038804095	-0.04024135	0.00023682031	-0.041485697	0.055240232	-0.033028077	0.013410911	-0.016656764	0.01360777	0.006168437
-0.0300092	-0.10102776	0.020611905	0.023558235	-0.016101955	0.0076181986	-0.065044455	0.018967142	-0.028954457	0.016230142	-0.013529771	0.020927414	-0.022165118	-0.042936493	-0.021301871	-0.018441431
0.032337073	-0.03096602	0.04876017	-0.012661004	-0.022386128	-0.009985004	-0.012465612	0.041618448	-0.05709452	0.06255402	-0.017855437	-0.0061737723	-0.038987186	0.037305307	-0.009861531	0.045467168
-0.044833157	0.004257155	-0.01356314	-0.069525376	0.0011410182	-0.0369248	0.0061370353	-0.015729638	0.017972613	-0.029880194	0.020575304	-0.036733616	-0.04513242	0.022623966	0.12510437	0.033093467
-0.019627377	0.03525681	-0.048939943	-0.01174102	-0.06496729	0.010797752	0.05026046	-0.011943615	0.050137192	-0.017498665	0.07478804	-0.033509865	0.047596723	0.012347486	0.029658075	0.017258056
0.00659777	0.03594321	0.03558907	-0.057385247	-0.0058419816	0.047791336	0.00087884703	-0.020604033	0.02081034	-0.08219741	-0.014961253	0.02577678	0.009448993	-0.024766618	-0.013643023	0.018617522
0.02494765	0.038804654	-0.0018534987	-0.046427466	-0.00060288975	-0.009222038	-0.004580873	0.03268462	0.017490549	0.0017338376	0.0261249	0.03480976	0.020556489	-0.017526638	-0.015785277	-0.027568711
0.072358005	0.030763837	0.016378807	0.0026192144	0.014536761	0.04563647	0.053739354	-0.016502602	-0.06186825	0.014220775	-0.02410012	-0.048663583	-0.045612127	0.103088535	0.024134241	-0.005974165
-0.04116601	0.08624138	-0.03796924	0.020617787	-0.042810213	-0.040460195	-0.046340458	-0.047456056	0.023209212	-0.028825773	0.04403817	-0.03198009	-0.075808346	0.046924427	0.06504647	0.091498844
0.06107946	0.0016544275	0.033584867	0.025452886	0.025985627	0.003947565	0.021683196	0.035057202	-0.03192221	0.03372265	-0.044958528	-0.0055772513	0.034105495	0.04238067	-0.053262915	-0.055554807
-0.08210288	0.011434247	-0.055712186	-0.033139177	-0.06461365	-0.08286168	0.050885346	-0.01649267	0.082326494	-0.06636968	0.080640465	-0.013427321	-0.04643223	-0.008357491	0.045858923	0.07171566
-0.028567916	0.0867161	-0.0829908	-0.020796634	-0.0073220716	-0.077643186	0.04929211	0.061177935	-0.011599621	-0.03832431	0.117421225	0.024714658	-0.061891053	0.10903306	0.004452055	0.045488752
0.037408333	-0.013638807	-0.018529497	0.030647	0.018744648	-0.005343754	0.032361966	0.0679179	0.02286338	0.008363056	-0.021397267	0.1606195	-0.04343102	-0.008405997	-0.009245392	-0.05971867
0.040087055	-0.035442114	-0.01715473	-0.08219052	0.06970765	0.05380542	-0.0149598885	-0.039703555	0.0014148117	0.0629373	-0.046718094	0.027836533	0.09158553	-0.020631127	-0.04890594	-0.033275604
0.07300505	0.010871587	0.000118838034	-0.0510365	0.025687281	0.0077858623	0.050952237	0.0112556545	-0.05781657	0.019584283	0.019338433	0.0078235585	0.0059795254	-0.010702924	0.00061497046	-0.033430565
0.053333305	0.009662372	-0.018552195	0.0061380565	0.038720533	-0.043739274	-0.015392049	0.07795004	-0.004602453	0.013920439	0.00011104742	0.038547058	-0.004953606	-0.07316001	0.026084218	0.020619642
-0.014435015	0.0316897	-0.0020414116	-0.02851951	-0.0089617325	-0.037425995	0.027434697	0.06734535	0.042903624	0.016056811	0.016693115	0.04047568	-0.034774862	0.061993077	-0.0029287157	0.004322981
-0.021937603	-0.009921873	0.04328989	0.041774426	0.06772287	0.03226486	-0.06376777	-0.013634614	0.006745766	0.056876585	-0.044384085	0.08466341	-0.00036340245	-0.04686853	-0.048826545	-0.025607646
-0.0135095995	-0.037127372	0.0020755362	0.066056736	0.03234086	-0.0338129	0.04966514	0.0013253542	-0.005246537	0.06589044	-0.0029597613	-0.0022467235	0.03349367	0.01712827	-0.06135495	-0.022690061
-0.05768739	0.009512132	-0.043908264	-0.041490283	-0.056278896	0.0045547984	-0.07346968	-0.08857375	0.10371243	0.018049903	-0.005196206	-0.12310051	-0.0520318	-0.07010046	0.08309294	0.04715026
0.07683743	0.050468564	-0.008549149	-0.00718899	0.019759236	-0.025847724	0.02701401	0.046072345	-0.012740692	-0.017545419	0.016430492	0.009333696	0.018156685	0.08473476	-0.011427339	-0.013815561
-0.0055504115	0.010685304	0.05744096	0.04702936	0.044965193	-0.028962974	-0.032544214	0.044692535	-0.0053309365	-0.04505594	-0.03076783	0.047270354	-0.01861655	-0.07053399	0.028012585	0.011407657
-0.104161866	-0.016525324	-0.06909325	-0.046961434	-0.1206411	-0.06260481	0.03602374	-0.00031872012	0.13067219	-0.13455057	0.046322167	0.07666809	-0.03866145	-0.034112748	0.09903999	0.11868845
-0.024538387	-0.026701616	-0.024425868	-0.026397329	-0.026444623	0.011331188	0.0015957829	0.013324152	0.0010157134	0.0027860973	-0.061177798	-0.015159927	0.087061174	-0.043410446	-0.022724433	-0.0035655135
0.07318417	0.041074503	0.033879597	-0.015447481	-0.021142714	-0.012616548	0.052765466	-0.047650404	-0.071155295	0.031609964	0.033206243	-0.075648546	0.0069435425	0.106061995	-0.06332892	-0.058758594
0.03606501	0.11825942	-0.015724204	0.00062187394	-0.0101911705	-0.027530177	-0.00846209	0.10565527	0.005218514	-0.015168832	0.07914661	-0.01191559	-0.057873856	0.09389913	0.01054769	0.052454874
-0.031989705	-0.036837243	0.061650842	0.009563806	0.048697364	-0.013906905	-0.027031768	-0.059276506	-0.07774801	0.030008888	0.006060271	-0.0035143048	0.023928951	-0.08325285	-0.12774746	-0.014359398
-0.024987245	0.024402093	-0.045342155	-0.01747357	0.031073472	0.03733121	0.01569936	-0.02431284	-0.024904547	0.02499168	0.05789671	-0.0065446347	0.010690565	-0.024541792	0.023570588	0.044152763
